annotation_id,annotator,created_at,id,image,lead_time,updated_at,image_path,zone_label_path,spot_label_path,seg_exists,augmentation
133,1,2025-03-25T01:07:56.414785Z,280,/data/upload/5/b8db5fe2-803b7192-2188-4984-a80f-f13b8f4df60e.webp,116.266,2025-03-25T01:09:46.574817Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_803b7192-2188-4984-a80f-f13b8f4df60e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-280-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-280-combined-spot.npy,True,True
133,1,2025-03-25T01:07:56.414785Z,280,/data/upload/5/b8db5fe2-803b7192-2188-4984-a80f-f13b8f4df60e.webp,116.266,2025-03-25T01:09:46.574817Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_803b7192-2188-4984-a80f-f13b8f4df60e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-280-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-280-combined-spot.npy,True,True
134,1,2025-03-25T01:10:07.166651Z,281,/data/upload/5/51aed283-870b5a8e-0b43-47c1-bd7b-e07fb1303fa1.webp,123.987,2025-03-25T01:11:55.035569Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_870b5a8e-0b43-47c1-bd7b-e07fb1303fa1.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-281-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-281-combined-spot.npy,True,True
134,1,2025-03-25T01:10:07.166651Z,281,/data/upload/5/51aed283-870b5a8e-0b43-47c1-bd7b-e07fb1303fa1.webp,123.987,2025-03-25T01:11:55.035569Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_870b5a8e-0b43-47c1-bd7b-e07fb1303fa1.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-281-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-281-combined-spot.npy,True,True
135,1,2025-03-25T01:12:12.789037Z,282,/data/upload/5/d8219621-907b01fb-6f91-4365-aae8-6fcab9a027d6.webp,106.221,2025-03-25T01:13:45.431014Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_907b01fb-6f91-4365-aae8-6fcab9a027d6.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-282-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-282-combined-spot.npy,True,True
135,1,2025-03-25T01:12:12.789037Z,282,/data/upload/5/d8219621-907b01fb-6f91-4365-aae8-6fcab9a027d6.webp,106.221,2025-03-25T01:13:45.431014Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_907b01fb-6f91-4365-aae8-6fcab9a027d6.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-282-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-282-combined-spot.npy,True,True
136,1,2025-03-25T01:13:57.926810Z,283,/data/upload/5/63bdad67-01051aa2-0e65-4c57-856d-6ff8aaaabb33.webp,108.608,2025-03-25T01:15:38.541091Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_01051aa2-0e65-4c57-856d-6ff8aaaabb33.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-283-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-283-combined-spot.npy,True,True
136,1,2025-03-25T01:13:57.926810Z,283,/data/upload/5/63bdad67-01051aa2-0e65-4c57-856d-6ff8aaaabb33.webp,108.608,2025-03-25T01:15:38.541091Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_01051aa2-0e65-4c57-856d-6ff8aaaabb33.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-283-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-283-combined-spot.npy,True,True
137,1,2025-03-25T01:15:46.870201Z,284,/data/upload/5/2f29c327-1766eb24-0036-4c02-9311-55151d5473a4.webp,113.827,2025-03-25T01:17:36.346286Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_1766eb24-0036-4c02-9311-55151d5473a4.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-284-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-284-combined-spot.npy,True,True
137,1,2025-03-25T01:15:46.870201Z,284,/data/upload/5/2f29c327-1766eb24-0036-4c02-9311-55151d5473a4.webp,113.827,2025-03-25T01:17:36.346286Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_1766eb24-0036-4c02-9311-55151d5473a4.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-284-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-284-combined-spot.npy,True,True
138,1,2025-03-25T01:17:55.011056Z,285,/data/upload/5/a45a9bd2-1792c464-0ef0-49d0-9016-60830b6471fa.webp,131.754,2025-03-25T01:19:53.060141Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_1792c464-0ef0-49d0-9016-60830b6471fa.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-285-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-285-combined-spot.npy,True,True
138,1,2025-03-25T01:17:55.011056Z,285,/data/upload/5/a45a9bd2-1792c464-0ef0-49d0-9016-60830b6471fa.webp,131.754,2025-03-25T01:19:53.060141Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_1792c464-0ef0-49d0-9016-60830b6471fa.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-285-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-285-combined-spot.npy,True,True
139,1,2025-03-25T01:20:03.882083Z,286,/data/upload/5/db1e8552-2043aad1-5147-4312-8fa1-d3bf4bf69075.webp,106.896,2025-03-25T01:21:43.888960Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_2043aad1-5147-4312-8fa1-d3bf4bf69075.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-286-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-286-combined-spot.npy,True,True
139,1,2025-03-25T01:20:03.882083Z,286,/data/upload/5/db1e8552-2043aad1-5147-4312-8fa1-d3bf4bf69075.webp,106.896,2025-03-25T01:21:43.888960Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_2043aad1-5147-4312-8fa1-d3bf4bf69075.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-286-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-286-combined-spot.npy,True,True
140,1,2025-03-25T01:21:53.819730Z,288,/data/upload/5/e149e470-2654da58-f454-497c-8839-c5e5e50e3b86.webp,93.91,2025-03-25T01:23:23.387096Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_2654da58-f454-497c-8839-c5e5e50e3b86.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-288-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-288-combined-spot.npy,True,True
140,1,2025-03-25T01:21:53.819730Z,288,/data/upload/5/e149e470-2654da58-f454-497c-8839-c5e5e50e3b86.webp,93.91,2025-03-25T01:23:23.387096Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_2654da58-f454-497c-8839-c5e5e50e3b86.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-288-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-288-combined-spot.npy,True,True
141,1,2025-03-25T01:23:47.208377Z,289,/data/upload/5/ddc7f375-2892ccbb-0644-4ef1-bfd4-50415afd2a4b.webp,145.6,2025-03-25T01:25:52.826640Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_2892ccbb-0644-4ef1-bfd4-50415afd2a4b.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-289-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-289-combined-spot.npy,True,True
141,1,2025-03-25T01:23:47.208377Z,289,/data/upload/5/ddc7f375-2892ccbb-0644-4ef1-bfd4-50415afd2a4b.webp,145.6,2025-03-25T01:25:52.826640Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_2892ccbb-0644-4ef1-bfd4-50415afd2a4b.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-289-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-289-combined-spot.npy,True,True
142,1,2025-03-25T01:26:10.405473Z,290,/data/upload/5/8f458c96-3289ca01-a282-4ed2-8515-d66c5e2ac717.webp,112.607,2025-03-25T01:27:50.317736Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_3289ca01-a282-4ed2-8515-d66c5e2ac717.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-290-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-290-combined-spot.npy,True,True
142,1,2025-03-25T01:26:10.405473Z,290,/data/upload/5/8f458c96-3289ca01-a282-4ed2-8515-d66c5e2ac717.webp,112.607,2025-03-25T01:27:50.317736Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_3289ca01-a282-4ed2-8515-d66c5e2ac717.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-290-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-290-combined-spot.npy,True,True
143,1,2025-03-25T01:28:12.780429Z,291,/data/upload/5/1450b6e2-4189faa0-1e45-444f-a6bc-3d3b473e0180.webp,112.84300000000002,2025-03-25T01:29:47.752166Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_4189faa0-1e45-444f-a6bc-3d3b473e0180.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-291-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-291-combined-spot.npy,True,True
143,1,2025-03-25T01:28:12.780429Z,291,/data/upload/5/1450b6e2-4189faa0-1e45-444f-a6bc-3d3b473e0180.webp,112.84300000000002,2025-03-25T01:29:47.752166Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_4189faa0-1e45-444f-a6bc-3d3b473e0180.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-291-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-291-combined-spot.npy,True,True
144,1,2025-03-25T01:29:58.958561Z,292,/data/upload/5/bae7279c-4878a0b2-5d8c-40bd-bb93-c4dce856f18c.webp,115.762,2025-03-25T01:31:50.996288Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_4878a0b2-5d8c-40bd-bb93-c4dce856f18c.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-292-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-292-combined-spot.npy,True,True
144,1,2025-03-25T01:29:58.958561Z,292,/data/upload/5/bae7279c-4878a0b2-5d8c-40bd-bb93-c4dce856f18c.webp,115.762,2025-03-25T01:31:50.996288Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_4878a0b2-5d8c-40bd-bb93-c4dce856f18c.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-292-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-292-combined-spot.npy,True,True
145,1,2025-03-25T01:32:07.880500Z,293,/data/upload/5/4e1a5e91-6676cf8b-1d82-4d33-93a3-49eaf6493d7d.webp,114.05100000000002,2025-03-25T01:33:49.461109Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_6676cf8b-1d82-4d33-93a3-49eaf6493d7d.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-293-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-293-combined-spot.npy,True,True
145,1,2025-03-25T01:32:07.880500Z,293,/data/upload/5/4e1a5e91-6676cf8b-1d82-4d33-93a3-49eaf6493d7d.webp,114.05100000000002,2025-03-25T01:33:49.461109Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_6676cf8b-1d82-4d33-93a3-49eaf6493d7d.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-293-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-293-combined-spot.npy,True,True
146,1,2025-03-25T01:34:04.315074Z,294,/data/upload/5/3b55ce03-6886d47c-5264-4731-8115-3646ba3e5984.webp,105.175,2025-03-25T01:35:39.470958Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_6886d47c-5264-4731-8115-3646ba3e5984.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-294-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-294-combined-spot.npy,True,True
146,1,2025-03-25T01:34:04.315074Z,294,/data/upload/5/3b55ce03-6886d47c-5264-4731-8115-3646ba3e5984.webp,105.175,2025-03-25T01:35:39.470958Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_6886d47c-5264-4731-8115-3646ba3e5984.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-294-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-294-combined-spot.npy,True,True
147,1,2025-03-25T01:36:00.193940Z,296,/data/upload/5/e0aaefcd-8567efcc-c61a-4d56-bfbd-b9bf3f440c43.webp,111.716,2025-03-25T01:37:36.086303Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_8567efcc-c61a-4d56-bfbd-b9bf3f440c43.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-296-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-296-combined-spot.npy,True,True
147,1,2025-03-25T01:36:00.193940Z,296,/data/upload/5/e0aaefcd-8567efcc-c61a-4d56-bfbd-b9bf3f440c43.webp,111.716,2025-03-25T01:37:36.086303Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_8567efcc-c61a-4d56-bfbd-b9bf3f440c43.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-296-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-296-combined-spot.npy,True,True
148,1,2025-03-25T01:37:59.771315Z,297,/data/upload/5/34f04ce7-10137aed-906a-40a1-8d16-6f04b2b241c3.webp,113.076,2025-03-25T01:39:33.598753Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_10137aed-906a-40a1-8d16-6f04b2b241c3.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-297-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-297-combined-spot.npy,True,True
148,1,2025-03-25T01:37:59.771315Z,297,/data/upload/5/34f04ce7-10137aed-906a-40a1-8d16-6f04b2b241c3.webp,113.076,2025-03-25T01:39:33.598753Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_10137aed-906a-40a1-8d16-6f04b2b241c3.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-297-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-297-combined-spot.npy,True,True
149,1,2025-03-25T01:40:05.230758Z,298,/data/upload/5/56e306b5-15506fb3-0d92-4064-9e00-74e32b130599.webp,113.54,2025-03-25T01:41:31.885699Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_15506fb3-0d92-4064-9e00-74e32b130599.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-298-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-298-combined-spot.npy,True,True
149,1,2025-03-25T01:40:05.230758Z,298,/data/upload/5/56e306b5-15506fb3-0d92-4064-9e00-74e32b130599.webp,113.54,2025-03-25T01:41:31.885699Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_15506fb3-0d92-4064-9e00-74e32b130599.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-298-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-298-combined-spot.npy,True,True
150,1,2025-03-25T01:41:44.196469Z,299,/data/upload/5/e9d1901d-16595e83-6b30-4316-92e7-64109a441f96.webp,79.922,2025-03-25T01:42:55.458487Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_16595e83-6b30-4316-92e7-64109a441f96.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-299-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-299-combined-spot.npy,True,True
